ticker,XLB US Equity,XLB US Equity,XLB US Equity,XLB US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLY US Equity,XLY US Equity,XLY US Equity,XLY US Equity
field,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,,59.243,1.392,77.17,20399029.0,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,58.739,1.392,77.17,20399029.0,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,,58.739,1.4257,78.24,10358523.0,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,,58.739,1.4718,78.12,10033044.0,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,,58.739,1.4718,78.19,7139588.0,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,,58.739,1.4704,79.55,8121072.0,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,,58.739,1.4615,79.53,10075443.0,,,,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,,,,,,,,,58.727,1.4615,79.53,10075443.0,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,,58.727,1.4964,78.56,11838051.0,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,,58.727,1.5038,79.9,7729905.0,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,,58.727,1.5013999999999998,81.57,10043358.0,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,,58.727,1.5133999999999999,81.5,9150075.0,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,57.616,1.5133999999999999,81.5,9150075.0,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,,57.616,1.5544,80.89,12610706.0,,,,,,,,,,,,,,,,
2019-09-10,,,,,,,,,,,,,,,,,,,,,57.616,1.5434999999999999,80.48,9858667.0,,,,,,,,,,,,,,,,
2019-09-11,,,,,,,,,,,,,,,,,,,,,57.616,1.554,81.32,9409273.0,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,,57.616,1.571,81.76,12771022.0,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,,57.616,1.6141999999999999,81.16,16533550.0,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,56.618,1.6141999999999999,81.16,16533550.0,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,,56.618,1.6553,80.96,7725882.0,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,,56.618,1.5574,81.29,7706046.0,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,,56.618,1.5697999999999999,81.28,8797790.0,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,,56.618,1.5657999999999999,81.46,8204618.0,,,,,,,,,,,,,,,,
2019-09-20,,,,,,,,,,,,,,,,,,,,,56.618,1.8797000000000001,80.26,15085791.0,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,57.597,1.8797000000000001,80.26,15085791.0,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,,57.597,1.7286000000000001,80.51,7889342.0,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,,57.597,1.5082,79.73,17731003.0,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,,57.597,1.5883,80.68,11963453.0,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,,57.597,1.5948,80.77,9116911.0,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,,57.597,1.5976,79.69,12782303.0,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,57.815,1.5976,79.69,12782303.0,,,,,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,,,,,,,,,,57.815,1.5586,80.53,11007188.0,,,,,,,,,,,,,,,,
2019-10-01,,,,,,,,,,,,,,,,,,,,,57.815,1.5796000000000001,79.78,11022587.0,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,,57.815,1.5933000000000002,78.28,19760571.0,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,,57.815,1.5862,79.24,17476528.0,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,,57.815,1.5933000000000002,80.55,11020636.0,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,57.948,1.5933000000000002,80.55,11020636.0,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,,57.948,1.6252,80.21,10621149.0,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,,57.948,1.5665,78.74,14481367.0,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,,57.948,1.5829,79.91,10278920.0,,,,,,,,,,,,,,,,
2019-10-10,,,,,,,,,,,,,,,,,,,,,57.948,1.5502,80.46,9480037.0,,,,,,,,,,,,,,,,
2019-10-11,,,,,,,,,,,,,,,,,,,,,57.948,1.5514000000000001,81.57,15996561.0,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,58.069,1.5514000000000001,81.57,15996561.0,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,58.069,1.576,81.52,5666424.0,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,58.069,1.5626,82.42,8119003.0,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,,58.069,1.5683,81.85,10125533.0,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,,58.069,1.5876000000000001,81.69,6866203.0,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,,58.069,1.579,80.91,8726315.0,,,,,,,,,,,,,,,,
2019-10-20,,,,,,,,,,,,,,,,,,,,,58.18,1.579,80.91,8726315.0,,,,,,,,,,,,,,,,
2019-10-21,,,,,,,,,,,,,,,,,,,,,58.18,1.8822,81.78,6345480.0,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,,58.18,1.9364,80.68,9235221.0,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,,58.18,1.9358,80.75,8953875.0,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,,58.18,1.909,81.93,7308684.0,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,,58.18,1.9174,82.92,8152726.0,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,58.123,1.9174,82.92,8152726.0,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,58.123,1.9352,83.97,7229856.0,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,,58.123,1.8706,83.21,7760442.0,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,,58.123,1.8777,83.72,12779335.0,,,,,,,,,,,,,,,,
2019-10-31,,,,,,,,,,,,,,,,,,,,,58.123,1.8918,83.67,11230889.0,,,,,,,,,,,,,,,,
2019-11-01,,,,,,,,,,,,,,,,,,,,,58.123,1.8940000000000001,84.67,9920592.0,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,57.717,1.8940000000000001,84.67,9920592.0,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,,57.717,2.0038,85.11,10181562.0,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,,57.717,1.9154,85.01,7899848.0,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,,57.717,1.9181,84.97,8538613.0,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,,57.717,1.9268999999999998,85.64,14042469.0,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,,57.717,1.9214,86.12,6286580.0,,,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,,,,,,,,,56.595,1.9214,86.12,6286580.0,,,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,,,,,56.595,1.9618,86.16,4244082.0,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,56.595,1.9191,86.45,8281547.0,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,,56.595,1.9186999999999999,86.64,7686192.0,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,,56.595,1.8913,86.54,6091442.0,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,56.595,1.8897,87.24,7062496.0,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,56.996,1.8897,87.24,7062496.0,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,,56.996,2.246,87.5,6512351.0,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,,56.996,2.0257,87.67,7043682.0,,,,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,,,,,,,,,56.996,2.0554,87.14,12379895.0,,,,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,,,,,,,,,56.996,2.0941,86.7,9377772.0,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,56.996,1.994,86.59,5890416.0,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,55.816,1.994,86.59,5890416.0,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,,55.816,2.1086,87.85,7369881.0,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,,55.816,2.1002,87.93,9727323.0,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,,55.816,2.0823,88.42,9349030.0,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,,55.816,2.0749,88.16,5680094.0,,,,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,,,,,,,,,55.459,2.0749,88.16,5680094.0,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,,55.459,2.1083,86.9,11587418.0,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,,55.459,2.1195,86.13,11250999.0,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,,55.459,2.1035,86.48,6915096.0,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,,55.459,2.1151,86.8,7810387.0,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,,55.459,2.1372,87.76,9205570.0,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,,55.419,2.1372,87.76,9205570.0,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,,55.419,2.179,87.3,5803432.0,,,,,,,,,,,,,,,,
2019-12-10,,,,,,,,,,,,,,,,,,,,,55.419,2.1171,87.37,6175542.0,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,,,,,,,,,55.419,2.123,87.96,4939468.0,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,,55.419,2.1154,88.9,12097367.0,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,,55.419,2.0771,89.49,13128662.0,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,,55.897,2.0771,89.49,13128662.0,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,,55.897,2.1158,90.29,9873486.0,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,,55.897,2.0153,90.08,7459673.0,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,,55.897,2.0171,90.07,6485833.0,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,,55.897,2.0269,90.72,6862859.0,,,,,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,,,,,,,,,,55.897,3.5994,90.95,11707905.0,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,,56.09,3.5994,90.95,11707905.0,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,,56.09,3.5016,91.21,7765182.0,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,,56.09,2.7478,91.24,2445364.0,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,,56.09,2.7291,91.92,4134648.0,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,,56.09,2.7331,91.91,9666200.0,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,,56.572,2.7331,91.91,9666200.0,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,,56.572,2.144,91.38,8245638.0,,,,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,56.572,2.14,91.67,5801615.0,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,72.472,1.4076,24.02,62944991.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,72.472,1.4609,23.48,65730018.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,72.472,1.437,24.26,64638355.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,,,,,,,,,72.472,1.437,24.26,64638355.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,72.472,1.4733,24.29,48167028.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,72.472,1.4077,24.31,90114691.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,72.472,1.4003,24.43,61037051.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,,,,,,,,,,,,,72.472,1.409,24.44,48630810.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,,,,,,,,,,,,,72.472,1.4229,24.5,44961617.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,,,,,,,,,75.051,1.4229,24.5,44961617.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,75.051,1.4175,24.67,50610566.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,,75.051,1.4086,24.89,59156475.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,75.051,1.4205999999999999,25.42,72982441.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,75.051,1.3939,25.56,55771263.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,75.051,1.4126,26.0,58400191.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20,,,,,,,,,,,,,75.269,1.4126,26.0,58400191.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,75.269,1.696,25.7,79651742.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,75.269,2.632,25.73,44072057.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,75.269,2.6141,25.79,25496893.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,75.269,2.6187,26.0,63139954.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27,,,,,,,,,,,,,75.88,2.6187,26.0,63139954.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,75.88,2.9103,25.92,66894895.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,75.88,2.9283,25.83,29442082.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,75.88,2.9199,25.98,62076761.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,,,,,,,,,,,75.88,2.8357,25.94,64021467.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,,,,,,,,,,,,,75.88,2.8138,26.05,42920281.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,76.321,2.8138,26.05,42920281.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,76.321,2.8425000000000002,26.16,30362455.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,76.321,2.9069000000000003,26.09,39095274.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,76.321,2.9359,26.06,51542815.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,76.321,2.9826,25.8,80395650.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,76.321,3.1463,25.67,54911051.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,,,,,,,,,,,,,77.683,3.1463,25.67,54911051.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,,,,,,,,,,,,,77.683,3.2372,25.75,53115694.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,77.683,3.2857,26.13,37671288.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,77.683,3.3357,26.2,42969630.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,77.683,3.4362,25.88,47630097.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,77.683,3.3727,26.43,46880785.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,74.011,3.3727,26.43,46880785.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,74.011,3.7151,26.47,23868332.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,,,,,,,,,,,,,74.011,3.3739,26.64,27509066.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,,,,,,,,,,,,,74.011,3.3906,26.5,46620034.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,74.011,3.4439,26.46,26343683.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,74.04,3.4439,26.46,26343683.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,74.04,3.4211,26.57,33835895.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,74.04,3.4385,26.49,35659790.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,74.04,3.4159,26.59,42542398.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,,,,,,,,,,,,74.04,3.2111,26.52,39835922.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,74.04,3.0896,26.69,82657330.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,73.764,3.0896,26.69,82657330.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,73.764,3.0922,26.52,76611896.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,73.764,3.04,26.42,39868099.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,73.764,2.9523,26.25,43158887.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,73.764,2.9359,25.98,62622140.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,73.764,2.9955,25.97,55826434.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,,,,,,,,,,,,,74.306,2.9955,25.97,55826434.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,,,,,,,,,,,,,74.306,3.0029,26.24,63343530.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,74.306,3.0813,26.3,32521130.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,74.306,2.9157,26.48,42817546.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,74.306,2.6874000000000002,26.58,37665726.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,74.306,2.9918,26.63,70020432.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,72.478,2.9918,26.63,70020432.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,72.478,3.0196,26.9,43980696.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,72.478,2.7881,26.69,45029262.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,,,,,,,,,,,,,72.478,2.5392,26.14,65860286.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,,,,,,,,,,,,,72.478,2.6124,26.06,104914052.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,72.478,2.5984,25.34,121856178.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,73.331,2.5984,25.34,121856178.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,73.331,2.5328,25.23,72835604.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,73.331,2.5057,25.53,51171543.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,73.331,2.4521,25.42,73148342.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,73.331,2.3552,25.64,52089324.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,73.331,2.2416,25.71,50234396.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,,,,,,,,,,78.291,2.2416,25.71,50234396.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,,,,,,,,,,,,,78.291,1.8464,26.34,62485288.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,78.291,1.6669,26.32,41002479.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,78.291,1.6242999999999999,26.4,52030863.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,78.291,1.6902,26.56,54378854.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,78.291,1.4104,26.6,37088792.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,75.094,1.4104,26.6,37088792.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,75.094,1.4172,26.63,34998006.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,75.094,1.4192,26.41,65954762.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,,,,,,,,,,,,,75.094,1.383,26.49,48232806.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-11,,,,,,,,,,,,,75.094,1.5005,26.65,62205014.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,75.094,1.4545,27.14,84627607.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,72.318,1.4545,27.14,84627607.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,72.318,1.45,26.97,40030367.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,72.318,1.4268,27.35,56093380.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,72.318,1.4257,27.42,58833989.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,72.318,1.3938,27.34,52495728.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-21,,,,,,,,,,,,,72.178,1.3938,27.34,52495728.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,72.178,1.6195,27.26,39324122.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,72.178,1.509,27.43,54250320.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,72.178,1.4986,27.4,39505227.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,72.178,1.5053999999999998,27.45,44532302.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,72.178,1.6122999999999998,27.7,41527922.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,72.547,1.6122999999999998,27.7,41527922.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,72.547,1.6549,27.98,61643171.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,,,,,,,,,,,,,72.547,1.5657999999999999,28.02,38800267.0,,,,,,,,,,,,,,,,,,,,,,,,
