"date","S5INFT","S5FINL","S5ENRS","S5HLTH","S5CONS","S5COND","S5INDU","S5UTIL","S5TELS","S5MATR"
"2000-07-12","843.46","344.05","222.52","402.63","189.89","277.0494","271.94","168.81","276.55","124.87"
"2000-07-13","858.96","342.1","220.67","387.52","189.93","275.8507","271.59","169.83","283.57","126.47"
"2000-07-14","879.08","348.56","219.38","380.81","190.87","279.0732","272.76","169.01","283.63","124.51"
"2000-07-17","887.77","341.84","217.23","389.85","189.85","277.4197","275.08","170.18","275.89","121.8"
"2000-07-18","865.46","339.5","218.08","386.42","191.41","274.8803","272.87","170.14","277.37","120.55"
"2000-07-19","846.86","339.17","218.86","381","194.91","274.5906","273.43","172","274.77","119.78"
"2000-07-20","864.13","349.9","216.55","375.8","194.98","276.527","276.67","171.31","269.95","119.13"
"2000-07-21","841.77","348.23","212.43","378.92","193.93","272.2057","276.64","171.26","273.23","120.24"
"2000-07-24","822.41","347.98","208.97","387.98","191.62","266.4298","276.88","170.78","266.1","119.49"
"2000-07-25","837.37","351.6","207.99","379.4","193.53","268.6454","276.74","171.77","269.62","119.16"
