"date","PX_LAST","PE_RATIO","PX_TO_BOOK_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1990-11-13"," 54.66"," 17.8397","1.0815","1.0380"," 14.17","0","26.35"," 5.6055"
"1990-11-14"," 55.35"," 18.0326","1.0932","1.0501"," 13.96","0","26.35"," 5.5455"
"1990-11-15"," 54.65"," 17.8272","1.0796","1.0377"," 14.10","0","26.35"," 5.6094"
"1990-11-16"," 54.66"," 17.7840","1.0792","1.0359"," 14.14","0","26.35"," 5.6230"
"1990-11-19"," 54.71"," 17.7766","1.0793","1.0351"," 14.14","0","26.35"," 5.6254"
"1990-11-20"," 53.37"," 17.3432","1.0535","1.0077"," 14.48","0","26.35"," 5.7659"
"1990-11-21"," 52.75"," 17.0984","1.0417","0.9941"," 14.65","0","26.35"," 5.8485"
"1990-11-23"," 52.48"," 16.9959","1.0367","0.9879"," 14.77","0","26.35"," 5.8838"
"1990-11-26"," 53.58"," 17.3293","1.0576","1.0090"," 14.45","0","26.35"," 5.7706"
"1990-11-27"," 54.32"," 17.5460","1.0717","1.0205"," 14.26","0","26.35"," 5.6993"
"1990-11-28"," 54.24"," 17.4703","1.0718","1.0177"," 14.29","0","26.35"," 5.7240"
"1990-11-29"," 53.64"," 17.2580","1.0605","1.0062"," 14.50","0","26.35"," 5.7944"
"1990-11-30"," 54.71"," 17.6516","1.0821","1.0313"," 14.14","0","26.31"," 5.6652"
"1990-12-03"," 55.39"," 17.8559","1.0953","1.0438"," 13.99","0","26.31"," 5.6004"
"1990-12-04"," 56.82"," 18.4036","1.1202","1.0778"," 13.50","0","26.31"," 5.4337"
"1990-12-05"," 59.45"," 19.2358","1.1686","1.1312"," 12.89","0","26.31"," 5.1986"
"1990-12-06"," 58.59"," 18.8856","1.1521","1.1109"," 13.15","0","26.31"," 5.2950"
"1990-12-07"," 57.40"," 18.4049","1.1296","1.0794"," 13.53","0","26.31"," 5.4333"
"1990-12-10"," 57.70"," 18.5231","1.1357","1.0862"," 13.42","0","26.31"," 5.3987"
"1990-12-11"," 57.15"," 18.4275","1.1261","1.0792"," 13.48","0","26.31"," 5.4267"
"1990-12-12"," 57.98"," 18.7413","1.1449","1.0978"," 13.29","0","26.31"," 5.3358"
"1990-12-13"," 57.64"," 18.5744","1.1395","1.0882"," 13.38","0","26.31"," 5.3838"
"1990-12-14"," 56.83"," 18.3026","1.1249","1.0697"," 13.60","0","26.31"," 5.4637"
